original_file,file,arrival_time,augmentation_type
01090755.mseed,01090755_aug2.mseed,30.330000047683715,time_shift_noise
01091004.mseed,01091004.mseed,30.299999952316284,original
01091004.mseed,01091004_aug1.mseed,30.299999952316284,amplitude_modulation
01091004.mseed,01091004_aug2.mseed,22.099999952316285,time_shift_noise
01091756.mseed,01091756.mseed,30.90000009536743,original
01091756.mseed,01091756_aug1.mseed,30.90000009536743,amplitude_modulation
01091756.mseed,01091756_aug2.mseed,24.96000009536743,time_shift_noise
01091824.mseed,01091824.mseed,30.59999990463257,original
01091824.mseed,01091824_aug1.mseed,30.59999990463257,amplitude_modulation
01091824.mseed,01091824_aug2.mseed,36.859999904632566,time_shift_noise
01091950.mseed,01091950.mseed,30.5,original
01091950.mseed,01091950_aug1.mseed,30.5,amplitude_modulation
01091950.mseed,01091950_aug2.mseed,33.42,time_shift_noise
01092109.mseed,01092109.mseed,30.09999990463257,original
01092109.mseed,01092109_aug1.mseed,30.09999990463257,amplitude_modulation
01092109.mseed,01092109_aug2.mseed,28.01999990463257,time_shift_noise
01092145.mseed,01092145.mseed,31.0,original
01092145.mseed,01092145_aug1.mseed,31.0,amplitude_modulation
01092145.mseed,01092145_aug2.mseed,29.1,time_shift_noise
01092221.mseed,01092221.mseed,30.90000009536743,original
01092221.mseed,01092221_aug1.mseed,30.90000009536743,amplitude_modulation
01092221.mseed,01092221_aug2.mseed,40.380000095367436,time_shift_noise
01100231.mseed,01100231.mseed,31.0,original
01100231.mseed,01100231_aug1.mseed,31.0,amplitude_modulation
01100231.mseed,01100231_aug2.mseed,25.32,time_shift_noise
01101510.mseed,01101510.mseed,30.799999952316284,original
01101510.mseed,01101510_aug1.mseed,30.799999952316284,amplitude_modulation
01101510.mseed,01101510_aug2.mseed,37.77999995231629,time_shift_noise
01101625.mseed,01101625.mseed,30.200000047683716,original
01101625.mseed,01101625_aug1.mseed,30.200000047683716,amplitude_modulation
01101625.mseed,01101625_aug2.mseed,28.570000047683717,time_shift_noise
01101633.mseed,01101633.mseed,30.799999952316284,original
01101633.mseed,01101633_aug1.mseed,30.799999952316284,amplitude_modulation
01101633.mseed,01101633_aug2.mseed,19.749999952316283,time_shift_noise
01101723.mseed,01101723.mseed,30.700000047683716,original
01101723.mseed,01101723_aug1.mseed,30.700000047683716,amplitude_modulation
01101723.mseed,01101723_aug2.mseed,31.540000047683716,time_shift_noise
01101840.mseed,01101840.mseed,31.0,original
01101840.mseed,01101840_aug1.mseed,31.0,amplitude_modulation
01101840.mseed,01101840_aug2.mseed,23.34,time_shift_noise
01102005.mseed,01102005.mseed,30.90000009536743,original
01102005.mseed,01102005_aug1.mseed,30.90000009536743,amplitude_modulation
01102005.mseed,01102005_aug2.mseed,34.76000009536743,time_shift_noise
01111544.mseed,01111544.mseed,30.90000009536743,original
01111544.mseed,01111544_aug1.mseed,30.90000009536743,amplitude_modulation
01111544.mseed,01111544_aug2.mseed,38.97000009536743,time_shift_noise
01120019.mseed,01120019.mseed,30.700000047683716,original
01120019.mseed,01120019_aug1.mseed,30.700000047683716,amplitude_modulation
01120019.mseed,01120019_aug2.mseed,36.740000047683715,time_shift_noise
01120525.mseed,01120525.mseed,30.59999990463257,original
01120525.mseed,01120525_aug1.mseed,30.59999990463257,amplitude_modulation
01120525.mseed,01120525_aug2.mseed,26.409999904632567,time_shift_noise
01121121.mseed,01121121.mseed,30.200000047683716,original
01121121.mseed,01121121_aug1.mseed,30.200000047683716,amplitude_modulation
01121121.mseed,01121121_aug2.mseed,30.330000047683715,time_shift_noise
01121928.mseed,01121928.mseed,30.700000047683716,original
01121928.mseed,01121928_aug1.mseed,30.700000047683716,amplitude_modulation
01121928.mseed,01121928_aug2.mseed,40.100000047683714,time_shift_noise
01122025.mseed,01122025.mseed,30.5,original
01122025.mseed,01122025_aug1.mseed,30.5,amplitude_modulation
01122025.mseed,01122025_aug2.mseed,24.92,time_shift_noise
01122046.mseed,01122046.mseed,30.59999990463257,original
01122046.mseed,01122046_aug1.mseed,30.59999990463257,amplitude_modulation
01122046.mseed,01122046_aug2.mseed,30.119999904632568,time_shift_noise
01122347.mseed,01122347.mseed,31.0,original
01122347.mseed,01122347_aug1.mseed,31.0,amplitude_modulation
01122347.mseed,01122347_aug2.mseed,42.89,time_shift_noise
01130111.mseed,01130111.mseed,30.700000047683716,original
01130111.mseed,01130111_aug1.mseed,30.700000047683716,amplitude_modulation
01130111.mseed,01130111_aug2.mseed,37.990000047683715,time_shift_noise
01130118.mseed,01130118.mseed,30.700000047683716,original
01130118.mseed,01130118_aug1.mseed,30.700000047683716,amplitude_modulation
01130118.mseed,01130118_aug2.mseed,22.960000047683714,time_shift_noise
01130123.mseed,01130123.mseed,31.5,original
01130123.mseed,01130123_aug1.mseed,31.5,amplitude_modulation
01130123.mseed,01130123_aug2.mseed,14.809999999999999,time_shift_noise
01130310.mseed,01130310.mseed,30.5,original
01130310.mseed,01130310_aug1.mseed,30.5,amplitude_modulation
01130310.mseed,01130310_aug2.mseed,23.69,time_shift_noise
01130852.mseed,01130852.mseed,30.799999952316284,original
01130852.mseed,01130852_aug1.mseed,30.799999952316284,amplitude_modulation
01130852.mseed,01130852_aug2.mseed,31.099999952316285,time_shift_noise
01131027.mseed,01131027.mseed,30.90000009536743,original
01131027.mseed,01131027_aug1.mseed,30.90000009536743,amplitude_modulation
01131027.mseed,01131027_aug2.mseed,37.390000095367434,time_shift_noise
01131106.mseed,01131106.mseed,30.59999990463257,original
01131106.mseed,01131106_aug1.mseed,30.59999990463257,amplitude_modulation
01131106.mseed,01131106_aug2.mseed,27.909999904632567,time_shift_noise
01140007.mseed,01140007.mseed,30.90000009536743,original
01140007.mseed,01140007_aug1.mseed,30.90000009536743,amplitude_modulation
01140007.mseed,01140007_aug2.mseed,26.92000009536743,time_shift_noise
01140849.mseed,01140849.mseed,30.90000009536743,original
01140849.mseed,01140849_aug1.mseed,30.90000009536743,amplitude_modulation
01140849.mseed,01140849_aug2.mseed,37.31000009536743,time_shift_noise
01140951.mseed,01140951.mseed,30.90000009536743,original
01140951.mseed,01140951_aug1.mseed,30.90000009536743,amplitude_modulation
01140951.mseed,01140951_aug2.mseed,35.52000009536743,time_shift_noise
01142309.mseed,01142309.mseed,30.799999952316284,original
01142309.mseed,01142309_aug1.mseed,30.799999952316284,amplitude_modulation
01142309.mseed,01142309_aug2.mseed,19.829999952316285,time_shift_noise
01150236.mseed,01150236.mseed,30.40000009536743,original
01150236.mseed,01150236_aug1.mseed,30.40000009536743,amplitude_modulation
01150236.mseed,01150236_aug2.mseed,19.73000009536743,time_shift_noise
01150237.mseed,01150237.mseed,31.0,original
01150237.mseed,01150237_aug1.mseed,31.0,amplitude_modulation
01150237.mseed,01150237_aug2.mseed,41.08,time_shift_noise
01150258.mseed,01150258.mseed,30.200000047683716,original
01150258.mseed,01150258_aug1.mseed,30.200000047683716,amplitude_modulation
01150258.mseed,01150258_aug2.mseed,31.010000047683715,time_shift_noise
01150913.mseed,01150913.mseed,30.5,original
01150913.mseed,01150913_aug1.mseed,30.5,amplitude_modulation
01150913.mseed,01150913_aug2.mseed,32.65,time_shift_noise
01151534.mseed,01151534.mseed,31.0,original
01151534.mseed,01151534_aug1.mseed,31.0,amplitude_modulation
01151534.mseed,01151534_aug2.mseed,40.83,time_shift_noise
01152343.mseed,01152343.mseed,30.200000047683716,original
01152343.mseed,01152343_aug1.mseed,30.200000047683716,amplitude_modulation
01152343.mseed,01152343_aug2.mseed,23.890000047683717,time_shift_noise
01160958.mseed,01160958.mseed,30.40000009536743,original
01160958.mseed,01160958_aug1.mseed,30.40000009536743,amplitude_modulation
01160958.mseed,01160958_aug2.mseed,23.98000009536743,time_shift_noise
01161214.mseed,01161214.mseed,30.5,original
01161214.mseed,01161214_aug1.mseed,30.5,amplitude_modulation
01161214.mseed,01161214_aug2.mseed,24.19,time_shift_noise
01161231.mseed,01161231.mseed,30.5,original
01161231.mseed,01161231_aug1.mseed,30.5,amplitude_modulation
01161231.mseed,01161231_aug2.mseed,23.95,time_shift_noise
01161249.mseed,01161249.mseed,30.40000009536743,original
01161249.mseed,01161249_aug1.mseed,30.40000009536743,amplitude_modulation
01161249.mseed,01161249_aug2.mseed,30.76000009536743,time_shift_noise
01161327.mseed,01161327.mseed,30.59999990463257,original
01161327.mseed,01161327_aug1.mseed,30.59999990463257,amplitude_modulation
01161327.mseed,01161327_aug2.mseed,25.30999990463257,time_shift_noise
01161743.mseed,01161743.mseed,31.0,original
01161743.mseed,01161743_aug1.mseed,31.0,amplitude_modulation
01161743.mseed,01161743_aug2.mseed,24.42,time_shift_noise
01162009.mseed,01162009.mseed,30.799999952316284,original
01162009.mseed,01162009_aug1.mseed,30.799999952316284,amplitude_modulation
01162009.mseed,01162009_aug2.mseed,26.339999952316283,time_shift_noise
01162248.mseed,01162248.mseed,30.5,original
01162248.mseed,01162248_aug1.mseed,30.5,amplitude_modulation
01162248.mseed,01162248_aug2.mseed,40.07,time_shift_noise
01170301.mseed,01170301.mseed,30.90000009536743,original
01170301.mseed,01170301_aug1.mseed,30.90000009536743,amplitude_modulation
01170301.mseed,01170301_aug2.mseed,36.51000009536743,time_shift_noise
01171129.mseed,01171129.mseed,30.700000047683716,original
01171129.mseed,01171129_aug1.mseed,30.700000047683716,amplitude_modulation
01171129.mseed,01171129_aug2.mseed,28.270000047683716,time_shift_noise
01171531.mseed,01171531.mseed,30.09999990463257,original
01171531.mseed,01171531_aug1.mseed,30.09999990463257,amplitude_modulation
01171531.mseed,01171531_aug2.mseed,34.56999990463257,time_shift_noise
01181333.mseed,01181333.mseed,30.700000047683716,original
01181333.mseed,01181333_aug1.mseed,30.700000047683716,amplitude_modulation
01181333.mseed,01181333_aug2.mseed,28.180000047683716,time_shift_noise
01181529.mseed,01181529.mseed,30.09999990463257,original
01181529.mseed,01181529_aug1.mseed,30.09999990463257,amplitude_modulation
01181529.mseed,01181529_aug2.mseed,39.759999904632565,time_shift_noise
01181732.mseed,01181732.mseed,30.09999990463257,original
01181732.mseed,01181732_aug1.mseed,30.09999990463257,amplitude_modulation
01181732.mseed,01181732_aug2.mseed,33.19999990463257,time_shift_noise
01190252.mseed,01190252.mseed,30.90000009536743,original
01190252.mseed,01190252_aug1.mseed,30.90000009536743,amplitude_modulation
01190252.mseed,01190252_aug2.mseed,29.910000095367433,time_shift_noise
01191046.mseed,01191046.mseed,30.299999952316284,original
01191046.mseed,01191046_aug1.mseed,30.299999952316284,amplitude_modulation
01191046.mseed,01191046_aug2.mseed,29.629999952316282,time_shift_noise
01191808.mseed,01191808.mseed,30.299999952316284,original
01191808.mseed,01191808_aug1.mseed,30.299999952316284,amplitude_modulation
01191808.mseed,01191808_aug2.mseed,24.599999952316285,time_shift_noise
01191859.mseed,01191859.mseed,30.799999952316284,original
01191859.mseed,01191859_aug1.mseed,30.799999952316284,amplitude_modulation
01191859.mseed,01191859_aug2.mseed,26.599999952316285,time_shift_noise
01192123.mseed,01192123.mseed,30.59999990463257,original
01192123.mseed,01192123_aug1.mseed,30.59999990463257,amplitude_modulation
01192123.mseed,01192123_aug2.mseed,29.589999904632567,time_shift_noise
01200005.mseed,01200005.mseed,30.5,original
01200005.mseed,01200005_aug1.mseed,30.5,amplitude_modulation
01200005.mseed,01200005_aug2.mseed,28.54,time_shift_noise
01200142.mseed,01200142.mseed,31.0,original
01200142.mseed,01200142_aug1.mseed,31.0,amplitude_modulation
01200142.mseed,01200142_aug2.mseed,28.44,time_shift_noise
01200156.mseed,01200156.mseed,30.40000009536743,original
01200156.mseed,01200156_aug1.mseed,30.40000009536743,amplitude_modulation
01200156.mseed,01200156_aug2.mseed,24.24000009536743,time_shift_noise
01200211.mseed,01200211.mseed,30.799999952316284,original
01200211.mseed,01200211_aug1.mseed,30.799999952316284,amplitude_modulation
01200211.mseed,01200211_aug2.mseed,29.729999952316284,time_shift_noise
01200231.mseed,01200231.mseed,30.700000047683716,original
01200231.mseed,01200231_aug1.mseed,30.700000047683716,amplitude_modulation
01200231.mseed,01200231_aug2.mseed,23.290000047683716,time_shift_noise
01200232.mseed,01200232.mseed,30.5,original
01200232.mseed,01200232_aug1.mseed,30.5,amplitude_modulation
01200232.mseed,01200232_aug2.mseed,20.939999999999998,time_shift_noise
01200252.mseed,01200252.mseed,30.799999952316284,original
01200252.mseed,01200252_aug1.mseed,30.799999952316284,amplitude_modulation
01200252.mseed,01200252_aug2.mseed,26.009999952316285,time_shift_noise
01200324.mseed,01200324.mseed,30.799999952316284,original
01200324.mseed,01200324_aug1.mseed,30.799999952316284,amplitude_modulation
01200324.mseed,01200324_aug2.mseed,27.319999952316284,time_shift_noise
01200351.mseed,01200351.mseed,30.700000047683716,original
01200351.mseed,01200351_aug1.mseed,30.700000047683716,amplitude_modulation
01200351.mseed,01200351_aug2.mseed,26.780000047683714,time_shift_noise
01200407.mseed,01200407.mseed,30.799999952316284,original
01200407.mseed,01200407_aug1.mseed,30.799999952316284,amplitude_modulation
01200407.mseed,01200407_aug2.mseed,20.869999952316284,time_shift_noise
01200409.mseed,01200409.mseed,30.09999990463257,original
01200409.mseed,01200409_aug1.mseed,30.09999990463257,amplitude_modulation
01200409.mseed,01200409_aug2.mseed,33.63999990463257,time_shift_noise
01200433.mseed,01200433.mseed,30.40000009536743,original
01200433.mseed,01200433_aug1.mseed,30.40000009536743,amplitude_modulation
01200433.mseed,01200433_aug2.mseed,37.91000009536743,time_shift_noise
01200441.mseed,01200441.mseed,31.0,original
01200441.mseed,01200441_aug1.mseed,31.0,amplitude_modulation
01200441.mseed,01200441_aug2.mseed,35.0,time_shift_noise
01200453.mseed,01200453.mseed,30.90000009536743,original
01200453.mseed,01200453_aug1.mseed,30.90000009536743,amplitude_modulation
01200453.mseed,01200453_aug2.mseed,40.630000095367436,time_shift_noise
01200454.mseed,01200454.mseed,30.09999990463257,original
01200454.mseed,01200454_aug1.mseed,30.09999990463257,amplitude_modulation
01200454.mseed,01200454_aug2.mseed,24.00999990463257,time_shift_noise
01200504.mseed,01200504.mseed,30.5,original
01200504.mseed,01200504_aug1.mseed,30.5,amplitude_modulation
01200504.mseed,01200504_aug2.mseed,36.3,time_shift_noise
01200507.mseed,01200507.mseed,30.299999952316284,original
01200507.mseed,01200507_aug1.mseed,30.299999952316284,amplitude_modulation
01200507.mseed,01200507_aug2.mseed,39.92999995231629,time_shift_noise
01200521.mseed,01200521.mseed,30.200000047683716,original
01200521.mseed,01200521_aug1.mseed,30.200000047683716,amplitude_modulation
01200521.mseed,01200521_aug2.mseed,34.850000047683714,time_shift_noise
01200522.mseed,01200522.mseed,30.200000047683716,original
01200522.mseed,01200522_aug1.mseed,30.200000047683716,amplitude_modulation
01200522.mseed,01200522_aug2.mseed,39.41000004768372,time_shift_noise
01200525.mseed,01200525.mseed,30.09999990463257,original
01200525.mseed,01200525_aug1.mseed,30.09999990463257,amplitude_modulation
01200525.mseed,01200525_aug2.mseed,25.58999990463257,time_shift_noise
01200526.mseed,01200526.mseed,30.09999990463257,original
01200526.mseed,01200526_aug1.mseed,30.09999990463257,amplitude_modulation
01200526.mseed,01200526_aug2.mseed,24.069999904632567,time_shift_noise
01200532.mseed,01200532.mseed,14.299999952316284,original
01200532.mseed,01200532_aug1.mseed,14.299999952316284,amplitude_modulation
01200532.mseed,01200532_aug2.mseed,6.8699999523162845,time_shift_noise
01200533.mseed,01200533.mseed,30.5,original
01200533.mseed,01200533_aug1.mseed,30.5,amplitude_modulation
01200533.mseed,01200533_aug2.mseed,34.4,time_shift_noise
01200536.mseed,01200536.mseed,30.0,original
01200536.mseed,01200536_aug1.mseed,30.0,amplitude_modulation
01200536.mseed,01200536_aug2.mseed,24.3,time_shift_noise
01200542.mseed,01200542.mseed,30.200000047683716,original
01200542.mseed,01200542_aug1.mseed,30.200000047683716,amplitude_modulation
01200542.mseed,01200542_aug2.mseed,21.380000047683716,time_shift_noise
01200551.mseed,01200551.mseed,30.59999990463257,original
